ndc,count,drug,gsn
9003928.0,10720.0,MethylPREDNISolone Sodium Succ,065977
67457042612.0,5344.0,Haloperidol,003970
409909332.0,10559.0,Fentanyl Citrate,041384
63323026929.0,7304.0,Propofol,016796
50268061513.0,4321.0,OLANZapine (Disintegrating Tablet),045190
409610202.0,34036.0,Furosemide,008205
597008717.0,10570.0,Ipratropium Bromide MDI,059081
185001001.0,4868.0,Labetalol,005098
338100702.0,3504.0,DOPamine,064575
67457029202.0,1833.0,Naloxone,004516
409792203.0,861.0,5% Dextrose,001972
65293000101.0,358.0,Bivalirudin,047325
182055789.0,453.0,Hydrochlorothiazide,008183
224185530.0,1995.0,Psyllium Powder,046944
51079099120.0,12764.0,TraMADOL (Ultram),023139
766150010.0,980.0,Nicotine Lozenge,048776
58177022211.0,6662.0,Isosorbide Mononitrate (Extended Release),024488
71015823.0,4702.0,Atorvastatin,045772
69095050.0,1848.0,Doxycycline Hyclate,009218
781320895.0,6256.0,CeftriaXONE,009162
338001738.0,14146.0,5% Dextrose,001972
17478081725.0,1745.0,Diltiazem,016424
904505359.0,1038.0,Pseudoephedrine,005089
68462038001.0,85.0,Theophylline ER,024535
591014987.0,1653.0,Ferric Gluconate,067223
51079074720.0,2260.0,Diltiazem,000576
63323056990.0,883.0,Enoxaparin Sodium,044669
55150020210.0,4228.0,Pantoprazole,047635
61553020648.0,33422.0,HYDROmorphone,048078
25021067376.0,24562.0,Lidocaine Jelly 2% (Glydo),038861
904636561.0,13493.0,TraMADol,023139
904637361.0,247.0,rOPINIRole,029159
338002304.0,3830.0,D10W,001978
172572860.0,11061.0,Famotidine,011677
904666761.0,3828.0,Gabapentin,021415
904680861.0,2938.0,Montelukast,038451
904656461.0,3189.0,Benzonatate,004641
51079077120.0,6198.0,CARVedilol,028108
60687044301.0,12245.0,TraZODone,046241
904629304.0,13985.0,Atorvastatin,045772
62584026501.0,12759.0,Metoprolol Tartrate,050631
68084067301.0,4387.0,Metoprolol Succinate XL,016600
904595961.0,695.0,Clindamycin,009339
338080704.0,5594.0,Potassium Chl 40 mEq / 1000 mL NS,011989
338130148.0,2434.0,CefePIME,064400
50111043301.0,6237.0,TraZODone,046241
67877010501.0,2045.0,Benzonatate,004641
43598020451.0,274.0,Amoxicillin-Clavulanic Acid,008990
59762330403.0,1449.0,Nitroglycerin SL,000475
904643761.0,764.0,OxyCODONE--Acetaminophen (5mg-325mg),004222
68084019501.0,363.0,rOPINIRole,029159
60569049501.0,1349.0,Magnesium Oxide,064241
68084076201.0,8242.0,Gabapentin,021414
64980010401.0,27905.0,Phosphorus,001711
71015740.0,6946.0,Atorvastatin,029969
409148402.0,5710.0,Nitroglycerin,064586
517460525.0,3030.0,Glycopyrrolate,004886
409180001.0,5975.0,PHENYLEPHrine,005066
944049101.0,6078.0,Albumin 5% (12.5g / 250mL),006330
641607325.0,17909.0,Morphine Sulfate,004080
338105102.0,24508.0,Nitroglycerin,064586
54011625.0,280.0,Ropinirole,029159
63323038310.0,4023.0,Neostigmine,004758
55390034810.0,14055.0,Metoprolol Tartrate,019808
78042306.0,2035.0,Valsartan,050805
310075239.0,6133.0,Rosuvastatin Calcium,051785
172375910.0,3833.0,Lisinopril,000390
173069602.0,4604.0,Fluticasone-Salmeterol Diskus (250/50) ,043367
186109239.0,9388.0,Metoprolol Succinate XL,016600
54023524.0,9814.0,Morphine Sulfate IR,004091
6095128.0,4333.0,Losartan Potassium,023381
71041813.0,2614.0,Nitroglycerin SL,000475
409491134.0,6299.0,Atropine Sulfate,004817
51079064420.0,9492.0,Cyclobenzaprine,004681
60505614604.0,3753.0,CefePIME,024094
68084077401.0,4442.0,Gabapentin,021415
43547027010.0,971.0,rOPINIRole,029160
299382060.0,401.0,MetronidAZOLE Topical 1 % Gel,059325
68084066601.0,9486.0,Metoprolol Succinate XL,016599
904644461.0,38725.0,OxyCODONE (Immediate Release),004225
904655461.0,4919.0,TraZODone,046241
145150605.0,1544.0,Miconazole Powder 2%,007367
63824017563.0,331.0,Dextromethorphan Polistirex,004630
904632461.0,4398.0,Metoprolol Succinate XL,016600
25021014330.0,1629.0,Ampicillin-Sulbactam,008921
904639161.0,2370.0,Losartan Potassium,023381
47781059891.0,7886.0,Vancomycin,009331
409733201.0,16234.0,CefTRIAXone,009162
63323087115.0,3184.0,Daptomycin,053190
904630061.0,676.0,CARVedilol,028108
10006070033.0,9196.0,Vitamin D,028465
25021040201.0,38716.0,Heparin,006549
904600861.0,9435.0,LORazepam,003758
64253022235.0,8803.0,Heparin Flush (10 units/ml),060304
66553000101.0,3346.0,Aspirin,004376
51079093020.0,8508.0,CARVedilol,028109
904682894.0,11267.0,OxyCODONE (Immediate Release),004224
51079000720.0,7372.0,Omeprazole,033530
591577710.0,3729.0,Atenolol,005139
51079080120.0,14142.0,Metoprolol Tartrate,005132
169368712.0,2463.0,Insulin,059586
904215461.0,2548.0,Isosorbide Dinitrate,000508
143129001.0,1883.0,Methocarbamol,004654
169750111.0,11354.0,Insulin,044340
70860010410.0,11090.0,Vancomycin,009331
409733503.0,11827.0,CefTRIAXone,009164
121148800.0,7253.0,GuaiFENesin,022210
93227534.0,2965.0,Amoxicillin-Clavulanic Acid,024668
25021017915.0,923.0,DAPTOmycin,060477
904666561.0,6742.0,Gabapentin,021413
50268027815.0,3435.0,Doxycycline Hyclate,009218
904637461.0,416.0,rOPINIRole,029160
60687042401.0,6207.0,MetroNIDAZOLE,009592
904666661.0,12931.0,Gabapentin,021414
2821517.0,31902.0,Insulin,001723
61553025409.0,2022.0,Ropivacaine 0.2%,065738
70000032301.0,1524.0,Miconazole Powder 2%,007367
65862020230.0,387.0,Losartan Potassium,023382
45802005911.0,703.0,Nystatin Cream,007282
59011010020.0,2506.0,Oxycodone SR (OxyconTIN),024504
59011010320.0,3455.0,Oxycodone SR (OxyconTIN),024505
264310311.0,12806.0,CefazoLIN,051880
641037625.0,24490.0,DiphenhydrAMINE,011590
63323036920.0,7123.0,Ampicillin-Sulbactam,008921
44567062124.0,29325.0,Calcium Gluconate,079278
54829725.0,7006.0,Furosemide,008208
51645090599.0,9933.0,Thiamine,016981
703332104.0,1279.0,Octreotide Acetate,053977
338001703.0,22142.0,5% Dextrose,001972
904567761.0,1542.0,PARoxetine,046223
10006070028.0,22071.0,Magnesium Oxide,001408
69339013819.0,9305.0,Chlorhexidine Gluconate 0.12% Oral Rinse,057959
228212710.0,1343.0,CloNIDine,000346
904565761.0,1006.0,CloNIDine,000347
43598040516.0,2464.0,Phytonadione,002301
409729501.0,37464.0,Potassium Phosphate,001285
63323017015.0,9878.0,Sodium Phosphate,001233
641047725.0,3670.0,PHENObarbital - ICU Alcohol Withdrawal (Initial Load / Rescue Dose),003580
69238161708.0,58635.0,Potassium Chloride,001262
63323017005.0,6.0,Sodium Phosphate,001233
51079016920.0,5726.0,Metoprolol Succinate XL,047586
44567042024.0,15950.0,Magnesium Sulfate,063340
58914017110.0,1336.0,Sucralfate,002766
904637761.0,3927.0,OLANZapine,027961
904549261.0,6772.0,Multivitamins W/minerals,065118
49281042088.0,6132.0,Influenza Vaccine Quadrivalent,080818
54643564901.0,1899.0,Multivitamin IV,068502
43598044774.0,1429.0,Nicotine Patch,016426
16729023993.0,7958.0,Dexmedetomidine,044671
143928410.0,5580.0,Pantoprazole,047635
62584089701.0,21993.0,FoLIC Acid,002366
70092903505.0,11183.0,NORepinephrine,066419
75062160.0,2604.0,Enoxaparin Sodium,027993
54040444.0,840.0,Morphine Sulfate (Concentrated Oral Solution) 20 mg/mL,004090
904052361.0,7842.0,Ascorbic Acid,002151
338630403.0,9020.0,0.9% Sodium Chloride,001210
63323096520.0,7534.0,Potassium Chloride,001255
143968125.0,2874.0,Glycopyrrolate,004886
76439030910.0,1206.0,Hyoscyamine,004868
59762024603.0,1395.0,Donepezil,029334
62856024541.0,2513.0,Donepezil,029335
23918703.0,401.0,Lumigan,047624
,,Namenda,032492
456320563.0,1439.0,Namenda,053324
58177009111.0,8224.0,Benzonatate,004641
93065701.0,2716.0,Calcitriol,002184
45152010.0,4681.0,Levofloxacin,029927
50458092510.0,3994.0,Levofloxacin,029928
85113601.0,1823.0,Eptifibatide,039891
51079069020.0,14308.0,Loperamide,002842
2762301.0,63.0,Pemetrexed,053600
310027539.0,8358.0,Quetiapine Fumarate,034187
378911293.0,141.0,Nitroglycerin Patch,000465
58160087546.0,6919.0,Influenza Virus Vaccine,064182
37205036174.0,2057.0,Nicotine Patch,016426
51079045120.0,33020.0,Amlodipine,016926
121063810.0,4897.0,Guaifenesin-Dextromethorphan,016414
472500360.0,5812.0,Nystatin Oral Suspension,009537
50458092010.0,1091.0,Levofloxacin,029927
51079098620.0,2886.0,BusPIRone,003781
42858030125.0,10486.0,HYDROmorphone (Dilaudid),004110
68180035309.0,1822.0,Sertraline,046229
50268053115.0,1474.0,MetFORMIN XR (Glucophage XR),046754
904582461.0,8271.0,Vitamin D,028465
143957010.0,5935.0,Ferric Gluconate,067223
50383093335.0,266.0,Lidocaine 5% Ointment,014476
68084018101.0,2696.0,Sertraline,046228
75291201.0,687.0,Enoxaparin Sodium,044669
68084009801.0,7494.0,Atorvastatin,029968
60687024201.0,3498.0,Sertraline,046228
51991075933.0,225.0,Letrozole,029821
62584098401.0,2506.0,Warfarin,006561
63323056883.0,1178.0,Enoxaparin (Prophylaxis),019331
60687025301.0,1690.0,Sertraline,046229
60687045401.0,1692.0,TraZODone,046242
63323053501.0,3004.0,Enoxaparin (Prophylaxis),039482
76045000410.0,2240.0,Morphine Sulfate,004070
54023525.0,946.0,Morphine Sulfate IR,004091
63739007310.0,649.0,Diazepam,003768
65649055102.0,3031.0,Methylnaltrexone,064011
50383077111.0,14220.0,Docusate Sodium,003017
172392560.0,843.0,Diazepam,003767
63323031119.0,24854.0,Calcium Gluconate,001356
68084039665.0,2515.0,Acetaminophen-Caff-Butalbital,004451
68084023001.0,1250.0,Sulfameth/Trimethoprim DS,009396
69543037910.0,18147.0,Potassium Chloride,001262
70004008446.0,665.0,Oxytocin,058554
19515081841.0,5653.0,Influenza Vaccine Quadrivalent,082229
409121501.0,5233.0,Naloxone,004516
68084026901.0,2111.0,Hydroxychloroquine Sulfate,009580
63739022510.0,15832.0,Simethicone,002821
904695161.0,1472.0,Levothyroxine Sodium,006650
338007225.0,1789.0,Ketorolac,039500
68084070301.0,2100.0,Ibuprofen,008349
713010950.0,5862.0,Bisacodyl,002944
47781058468.0,3666.0,Ketorolac,039500
378180577.0,1965.0,Levothyroxine Sodium,006650
781329009.0,875.0,Clindamycin,015999
60687033301.0,8360.0,Lisinopril,000391
63739064510.0,3206.0,Famotidine,011677
904656561.0,889.0,ValACYclovir,023989
409751716.0,5800.0,Dextrose 50%,001989
338350341.0,2688.0,CeFAZolin,009059
50268064415.0,714.0,OxyCODONE--Acetaminophen (5mg-325mg),004222
54817625.0,11911.0,Dexamethasone,006788
536110788.0,1372.0,Nicotine Patch,016426
143962201.0,391.0,Labetalol,005097
63323016501.0,12094.0,Dexamethasone,006778
42292003820.0,1258.0,Levothyroxine Sodium,015523
61314063705.0,4435.0,PrednisoLONE Acetate 1% Ophth. Susp.,007894
54818125.0,1372.0,Dexamethasone,006786
407141229.0,973.0,Iohexol 240,000435
60687021001.0,1417.0,Simvastatin,016579
63323031461.0,8041.0,Vancomycin Oral Liquid,009329
66993004730.0,1820.0,OLANZapine,029077
60505083404.0,5304.0,CefePIME,024094
338070948.0,57628.0,Potassium Chloride,015362
409477750.0,4318.0,Ciprofloxacin IV,015921
168000380.0,706.0,Triamcinolone Acetonide 0.025% Cream,007593
781573413.0,2318.0,Lansoprazole Oral Disintegrating Tab,051654
64065001.0,6586.0,Miconazole Powder 2%,007367
168035755.0,810.0,Lidocaine-Prilocaine,035495
61553015311.0,4870.0,NORepinephrine,066452
310032165.0,1456.0,Meropenem,026489
548301200.0,6579.0,Lidocaine Jelly 2% (Urojet),003407
63323026920.0,8392.0,Propofol,016796
10370010103.0,1458.0,BuPROPion XL (Once Daily),053006
536197072.0,715.0,Artificial Tears,007936
49884016111.0,216.0,Calcitonin Salmon,024138
52010730.0,2611.0,Mirtazapine,046451
409792337.0,23872.0,5% Dextrose,001972
8499020.0,448.0,Tigecycline,059270
63323022110.0,489.0,Vancomycin Enema,009331
2411233.0,1720.0,OLANZapine,029077
68516521402.0,6779.0,Albumin 5% (25g / 500mL),006330
10019003867.0,10788.0,Fentanyl Citrate,041384
68084006001.0,5248.0,Lisinopril,000393
406112101.0,1050.0,MethylPHENIDATE (Ritalin),004028
10939011801.0,268.0,Calcium Carbonate,002701
51079008620.0,11818.0,Mirtazapine,046450
338001711.0,5447.0,5% Dextrose,001972
409610210.0,30236.0,Furosemide,008205
68084052401.0,12395.0,Potassium Chloride,001275
50268015215.0,1846.0,Cephalexin,009043
904655661.0,5640.0,Amiodarone,000266
904759161.0,7053.0,Ferrous Sulfate,001645
68180035209.0,625.0,Sertraline,046228
50111091801.0,2677.0,Torsemide,021409
17478041940.0,1563.0,Chlorothiazide Sodium,008171
409707426.0,4935.0,Potassium Chloride,015362
536108494.0,173.0,Artificial Tears,007936
51079010320.0,8311.0,Spironolactone,006817
60687023401.0,429.0,Rosuvastatin Calcium,052944
63323028004.0,5614.0,Furosemide,008205
64764011907.0,3335.0,Colchicine,008334
63739068410.0,1998.0,Ibuprofen,008349
378021601.0,319.0,Furosemide,008209
60687028201.0,3195.0,Azithromycin,026721
93414664.0,1550.0,Levalbuterol Neb,041848
47781058717.0,2138.0,Metoprolol Tartrate,019808
68774012060.0,680.0,Clarithromycin,016373
24987024256.0,4295.0,Digoxin,000018
338043103.0,1570.0,NS,060300
409177805.0,23213.0,Metoprolol Tartrate,019808
904627861.0,4337.0,QUEtiapine Fumarate,060292
60505011300.0,6144.0,Gabapentin,021414
143993801.0,748.0,Amoxicillin,008995
904627761.0,9494.0,QUEtiapine Fumarate,034187
68084044701.0,8771.0,HydrALAzine,000284
61553005148.0,39676.0,Calcium Gluconate,066576
641614225.0,6673.0,PHENYLEPHrine,005068
68084096601.0,3965.0,MetRONIDAZOLE (FLagyl),009592
186077739.0,3074.0,TiCAGRELOR,066950
51079086320.0,4467.0,Captopril,000379
51079055803.0,553.0,Clopidogrel,063544
55150015410.0,2000.0,Acyclovir,038954
406114201.0,1249.0,MethylPHENIDATE (Ritalin),004028
904549213.0,4526.0,Multivitamins W/minerals,065118
51672400101.0,540.0,Nortriptyline,046059
68462015713.0,6603.0,Ondansetron ODT,041562
43547040610.0,3628.0,ClonazePAM,004560
60687029301.0,448.0,Nortriptyline,046060
904635761.0,337.0,RisperiDONE,042922
63029850401.0,3672.0,Dermoplast Spray,067995
37205011278.0,6982.0,Simethicone,002821
6482700.0,441.0,Varicella Virus Vaccine,023205
79854010892.0,2869.0,Calcium Carbonate,001344
16864068002.0,3552.0,Dermoplast Spray,067995
603254421.0,1020.0,Acetaminophen-Caff-Butalbital,004451
78035906.0,2729.0,Valsartan,048400
338067504.0,5409.0,Potassium Chl 40 mEq / 1000 mL D5 1/2 NS,002005
641611710.0,3013.0,Ampicillin-Sulbactam,008921
64253033335.0,17189.0,Heparin Flush (100 units/ml),071450
67457055400.0,12419.0,Magnesium Sulfate,063347
42858030101.0,9027.0,HYDROmorphone (Dilaudid),004110
641613525.0,5874.0,Prochlorperazine,067700
68084067601.0,2184.0,Metoclopramide,005231
50268008415.0,19046.0,amLODIPine,016926
904585361.0,12249.0,Ibuprofen,008348
63323010510.0,3738.0,Acyclovir,009629
64980032430.0,1141.0,Hydrocortisone (Rectal) 2.5% Cream,023906
36000028225.0,24807.0,Furosemide,008205
71019028507.0,6343.0,PHENYLEPHrine,074949
536138912.0,443.0,Hemorrhoidal Suppository,006903
50383077931.0,6157.0,Lactulose,068217
51672131200.0,5491.0,Mupirocin Ointment 2%,007732
63739052210.0,1805.0,Aspirin EC,016995
76014000410.0,6625.0,PHENYLEPHrine,005068
12547015040.0,743.0,Witch Hazel 50% Pad,066102
409909422.0,8049.0,Fentanyl Citrate,041385
50268014013.0,1797.0,BuPROPion XL (Once Daily),053006
69097084607.0,1992.0,Cyclobenzaprine,004681
93310793.0,925.0,Amoxicillin,008995
132000119.0,912.0,Fleet Enema,003029
51079076220.0,940.0,Sertraline,046227
409793124.0,202.0,Lidocaine,060684
703270403.0,2119.0,Neostigmine,004758
42023012225.0,383.0,Epinephrine,004937
409126130.0,2950.0,Morphine Sulfate,004068
74148402.0,1668.0,Nitroglycerin,015361
74241612.0,10512.0,HYDROmorphone (Dilaudid),004112
904630261.0,4761.0,CARVedilol,022233
36000028425.0,12980.0,Furosemide,008205
50268075615.0,9443.0,Torsemide,021408
904644961.0,2643.0,Isosorbide Mononitrate (Extended Release),024488
51079007520.0,5032.0,HydrALAZINE,000286
59011041020.0,8163.0,OxyCODONE SR (OxyCONTIN),072862
904646707.0,1390.0,Clopidogrel,063544
51079007420.0,4473.0,HydrALAZINE,000284
60687014501.0,7511.0,PredniSONE,006751
168001231.0,16349.0,Neomycin-Polymyxin-Bacitracin,007694
60687032865.0,3448.0,sevelamer CARBONATE,063473
45802017453.0,241.0,Bengay Cream,061801
23155000301.0,1202.0,HydrALAZINE,000287
185505001.0,927.0,MetOLazone,008217
63739051810.0,4359.0,PredniSONE,006753
42291025611.0,761.0,Diclofenac Topical Gel 1%,018293
55150032325.0,13874.0,Furosemide,008205
70594004801.0,1508.0,Vancomycin,009329
16500008806.0,4309.0,Multivitamins W/minerals,002279
25021031110.0,5510.0,Furosemide,008205
60687022901.0,4926.0,LOPERamide,002842
70436005006.0,106.0,Cilostazol,037979
61924018808.0,3644.0,Sarna Lotion,023766
904625549.0,669.0,Benzocaine-Menthol (Sore Throat Lozenge),067735
245531601.0,17803.0,Potassium Chloride,001275
54458032344.0,4357.0,Vitamin D3 (Cholecalciferol),002173
60687059501.0,2219.0,Famotidine,011677
121476605.0,1051.0,Calcium Carbonate,002684
165002241.0,2897.0,Magnesium Oxide,001408
93312301.0,132.0,DiCLOXacillin,008983
63323054036.0,1347.0,Heparin,006543
54873925.0,3295.0,PredniSONE,006748
74662411.0,11256.0,Levothyroxine Sodium,006651
50383077517.0,2326.0,Lidocaine Viscous 2%,003411
781340895.0,1316.0,Ampicillin Sodium,008935
904780961.0,809.0,Cyclobenzaprine,004681
406324301.0,10919.0,HYDROmorphone (Dilaudid),004110
904531360.0,2911.0,Prenatal Vitamins,068215
409475503.0,10345.0,Ondansetron,061716
487950125.0,5384.0,Albuterol 0.083% Neb Soln,005039
487980101.0,3667.0,Ipratropium Bromide Neb,021700
63323066401.0,10934.0,DiphenhydrAMINE,011590
10019055304.0,2645.0,Scopolamine Patch,004704
409341401.0,9872.0,Metoclopramide,005229
165005441.0,884.0,Magnesium Oxide,001405
51079010520.0,10399.0,FoLIC Acid,002366
68084018001.0,1990.0,Sertraline,046227
904627961.0,2610.0,QUEtiapine Fumarate,034188
904628061.0,1180.0,QUEtiapine Fumarate,034189
68084025401.0,5456.0,HydrOXYzine,003728
74300000539.0,465.0,Bengay Cream,049565
766004548.0,1614.0,Nicotine Polacrilex,004930
59676056201.0,584.0,Darunavir,063719
74663322.0,1038.0,RiTONAvir,025081
51079013320.0,2394.0,Amitriptyline,046047
51079028520.0,19743.0,Diazepam,003768
603150858.0,3923.0,PHENObarbital Alcohol Withdrawal Dose Taper (Days 2-7),003586
2411533.0,4270.0,OLANZapine,027961
55390020910.0,2454.0,MethylPREDNISolone Sodium Succ,006732
10019051002.0,5609.0,Diltiazem,016424
54001820.0,19662.0,PredniSONE,006751
64980015701.0,2498.0,Vitamin D,002169
58914078510.0,584.0,Ursodiol,024333
93435693.0,6214.0,Fluoxetine,046214
55390023301.0,1244.0,DOXOrubicin,008818
63323027810.0,82.0,VinBLAStine (Velban),008810
6394132.0,1279.0,Fosaprepitant,066837
338004901.0,2155.0,0.9% Sodium Chloride,001210
63323016505.0,211.0,Dexamethasone Sod Phosphate,006778
93894393.0,3581.0,Acyclovir,016408
63323012820.0,57.0,Dacarbazine,008834
68084030301.0,4492.0,Metoprolol Succinate XL,047586
25021030102.0,345.0,Adenosine,013630
517231525.0,1352.0,Potassium Phosphate,001285
55513053010.0,2529.0,Filgrastim,015917
54874025.0,2893.0,PredniSONE,006750
409468802.0,804.0,Fluconazole,015331
62584071301.0,5151.0,Allopurinol,002536
143989001.0,2408.0,Ondansetron,015869
591315901.0,4140.0,Ursodiol,003095
63323024120.0,1522.0,Sodium Glycerophosphate,058012
41167413102.0,1096.0,Fexofenadine,031689
9001104.0,11264.0,Hydrocortisone Na Succ.,066110
904208560.0,937.0,Vitamin A,002037
93022290.0,376.0,Sumatriptan Succinate,023799
61553018352.0,3408.0,Morphine Sulfate,059940
66553000201.0,8890.0,Aspirin,004380
603533521.0,367.0,PredniSONE,006748
50268033415.0,855.0,FLUoxetine,046214
68084051101.0,3767.0,Simvastatin,016577
143987310.0,12615.0,Metoprolol Tartrate,019808
63323031110.0,19811.0,Calcium Gluconate,001356
59011044225.0,3217.0,HYDROmorphone,004100
409379349.0,4060.0,Ketorolac,039499
68084056501.0,1383.0,Atorvastatin,029968
8290306513.0,2432.0,Heparin Flush (100 units/ml),071450
43598044674.0,1010.0,Nicotine Patch,016425
68084040001.0,1932.0,Oxybutynin,004929
310075590.0,3582.0,Rosuvastatin Calcium,052944
904282161.0,4747.0,Oxybutynin,004929
536589588.0,1675.0,Nicotine Patch,016426
904145361.0,44.0,MetroNIDAZOLE,009591
63739053710.0,193.0,FoLIC Acid,002366
63323056890.0,1433.0,Enoxaparin Sodium,027994
49781014214.0,332.0,Nicotine Patch,016427
54051744.0,623.0,Morphine Sulfate (Concentrated Oral Solution) 20 mg/mL,004090
603023516.0,287.0,Bismuth Subsalicylate Chewable,002860
11917007645.0,3933.0,Fleet Enema (Mineral Oil),002996
66689003750.0,4717.0,Nystatin Oral Suspension,009537
51079055720.0,6232.0,Clopidogrel,038164
23155001701.0,95.0,Tetracycline,009189
63323061401.0,29057.0,HydrALAZINE,000283
904580061.0,1698.0,Simvastatin,016577
407141230.0,2722.0,Iohexol 240 (Omnipaque 240),000435
59762007301.0,600.0,Hydrocortisone,006705
904691761.0,1860.0,Omeprazole,033530
904670806.0,5998.0,Azithromycin,026721
50268059415.0,507.0,Naproxen,008360
8290306424.0,4759.0,Heparin Flush (100 units/ml),071450
17478054005.0,2809.0,HYDROmorphone,062825
76329336901.0,2504.0,Naloxone,004514
68382041201.0,640.0,Omeprazole,033530
